offer_id,title,brand,price,availability,product_type,gtin,mpn,condition,custom_label0,custom_label1,has_brand_in_title,matched_brand,is_workhorse,workhorse_model,workhorse_description,missing_attributes
"RA16AY48AJ2NA, R921V1005A21M4SCAP, RCFY4821STANMC",Rheem 4.0 Ton 16.0 SEER2 AC & 92% AFUE Gas Furnace System,Rheem,0 USD,in stock,rheem,,"RA16AY48AJ2NA, R921V1005A21M4SCAP, RCFY4821STANMC",new,,,True,rheem,False,,,GTIN
S-GXV6SS3010,Solace 2.5 Ton 16.2 SEER2 R-32 Air Conditioner - S-GXV6SS3010,Solace,0 USD,in stock,solace,,S-GXV6SS3010,new,,,True,solace,False,,,GTIN
"GLZS4BA4210, GR9S800804CNA, CHPTA4230C3",GOODMAN 3.5 Ton 14.3 SEER2 R-32 80% AFUE Dual Fuel Heat Pump System (Horizontal Coil),Goodman,0 USD,in stock,goodman 1,,"GLZS4BA4210, GR9S800804CNA, CHPTA4230C3",new,,,True,goodman,True,GR9S,Goodman GR9S Gas Furnace,GTIN
AMST30BU13,Goodman AMST30BU13 2.5 Ton R-32 Multi-Position Air Handler,Goodman,0 USD,in stock,goodman 1,,AMST30BU13,new,,,True,goodman,False,,,GTIN
GR9T801005CN,"Goodman 100,000 BTU Gas Furnace 80% AFUE Two-Stage - GR9T801005CN",Goodman,0 USD,in stock,goodman 1,,GR9T801005CN,new,,,True,goodman,False,,,GTIN
"GLZS4BA6010, AMST60DU13",GOODMAN 5 Ton 14.3 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,Goodman,0 USD,in stock,goodman 1,,"GLZS4BA3010, AMST30BU13, HKTSN05X1",new,,,True,goodman,False,,,GTIN
"S-GLZS4BA4210,S-GR9S920804CNA,S-CAPTA4230C3",SOLACE 3.5 Ton 14.3 SEER2 R-32 92% AFUE Dual Fuel System (Upflow Coil),Solace,0 USD,in stock,goodman 1,,"S-GLZS4BA4210,S-GR9S920804CNA,S-CAPTA4230C3",new,,,True,solace,True,GR9S,Goodman GR9S Gas Furnace,GTIN
GD9S800403AN,Goodman 80% AFUE 40000 BTU Single-Stage Multi-Speed Gas Furnace Downflow- GD9S800403AN,Goodman,0 USD,in stock,goodman 1,,GD9S800403AN,new,,,True,goodman,False,,,GTIN
S-GZV6SA3010,Solace 2.5 Ton 16.2 SEER2 R-32 Heat Pump - S-GZV6SA3010,Solace,0 USD,in stock,solace,,S-GZV6SA3010,new,,,True,solace,False,,,GTIN
"S-GLZS4BA3610, S-AWST36SU1310",SOLACE 3 Ton 14.3 SEER2 R-32 Heat Pump System with Wall-Mounted Air Handler W/10KW Heat Kit,Solace,0 USD,in stock,solace,,"S-GLZS4BA3610, S-AWST36SU1310",new,,,True,solace,False,,,GTIN
"RP14AY18AJ1NA, R801T0503A14UHSNAS, RCFY2414STAAMC","Rheem 1.5 Ton Dual Fuel System 14.3 SEER2 with 50,000 BTU 80% AFUE Furnace - R-454B",Rheem,0 USD,in stock,rheem,,"RP14AY18AJ1NA, R801T0503A14UHSNAS, RCFY2414STAAMC",new,,,True,rheem,True,RP14,Rheem RP14 Heat Pump,GTIN
S-CAPEA6030C3,Solace 5 Ton R-32 Upflow Evaporator Coil - S-CAPEA6030C3,Solace,0 USD,in stock,solace,,S-CAPEA6030C3,new,,,True,solace,False,,,GTIN
RXQ09ASBU9,Daikin OTERRA 18 SEER2 9K BTU Heat Pump R-32,Daikin,0 USD,in stock,daikin,,RXQ09ASBU9,new,,,True,daikin,False,,,GTIN
"S-GLXS4BA4810,S-GR9S800804CNA,S-CAPTA6030C3",SOLACE 4 Ton 14.3 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil),Solace,0 USD,in stock,solace,,"S-GLXS4BA4810,S-GR9S800804CNA,S-CAPTA6030C3",new,,,True,solace,True,GR9S,Goodman GR9S Gas Furnace,GTIN
"S-GLXS4BA3010,S-GR9S920603BNA,S-CAPTA3626B3",SOLACE 2.5 Ton 14.3 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil),Solace,0 USD,in stock,goodman 1,,"S-GLXS4BA3010,S-GR9S920603BNA,S-CAPTA3626B3",new,,,True,solace,True,GR9S,Goodman GR9S Gas Furnace,GTIN
RCFY2414STAAMC,"RHEEM RCFY2414STAAMC - 2.0 Ton 14"" Cased Evaporator Coil",Rheem,0 USD,in stock,rheem,,RCFY2414STAAMC,new,,,True,rheem,False,,,GTIN
"S-GLZS5BA6010,S-GR9S801005CNA,S-CAPTA6030C3",SOLACE 5 Ton 15.2 SEER2 R-32 80% AFUE Dual Fuel System (Upflow Coil),Solace,0 USD,in stock,solace,,"S-GLZS5BA6010,S-GR9S801005CNA,S-CAPTA6030C3",new,,,True,solace,True,GR9S,Goodman GR9S Gas Furnace,GTIN
"GLZS5BA2410, AWST24SU1305",GOODMAN 2 Ton 15.2 SEER2 R-32 Heat Pump System with Wall-Hung Air Handler,Goodman,0 USD,in stock,goodman 1,,"GLZS5BA2410, AWST24SU1305",new,,,True,goodman,False,,,GTIN
"RP14AY42AJ2NA, RH2TY4821STANNJ, WRX10021",Rheem R-454B 3.5 Ton 14.3 SEER2 Complete Heat Pump System 10kW,Rheem,0 USD,in stock,rheem,,"RP14AY42AJ2NA, RH2TY4821STANNJ, WRX10021",new,,,True,rheem,True,RP14,Rheem RP14 Heat Pump,GTIN
"GLXS3BN6010, GR9S801005CNA, CAPTA6030C3",GOODMAN 5 Ton 13.4 SEER2 R-32 80% AFUE AC System (Upflow Coil),Goodman,0 USD,in stock,goodman 1,,"GLXS3BN6010, GR9S801005CNA, CAPTA6030C3",new,,,True,goodman,True,GR9S,Goodman GR9S Gas Furnace,GTIN
"S-GLXS4BA4210,S-GR9S800804CNA,S-CAPTA4230C3",SOLACE 3.5 Ton 14.3 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil),Solace,0 USD,in stock,solace,,"S-GLXS4BA4210,S-GR9S800804CNA,S-CAPTA4230C3",new,,,True,solace,True,GR9S,Goodman GR9S Gas Furnace,GTIN
S-AHVE60DP1300,Solace 5 Ton R-32 Air Handler - S-AHVE60DP1300,Solace,0 USD,in stock,solace,,S-AHVE60DP1300,new,,,True,solace,False,,,GTIN
FTXV12AVJU9,Daikin Hi-Wall Style Series 12K BTU Hi-Wall Fan Coil Multi Zone R-32,Daikin,0 USD,in stock,daikin,,FTXV12AVJU9,new,,,True,daikin,False,,,GTIN
S-0230K00044,Solace R-32 Furnace Integration Kit - S-0230K00044,Solace,0 USD,in stock,solace,,S-0230K00044,new,,,True,solace,False,,,GTIN
"RA14AY24AJ1NA, R921T0403A17M4SNAS, RCFY2417STANMC","Rheem 2.0 Ton AC System 14.3 SEER2 with 40,000 BTU 92% AFUE Furnace - R-454B",Rheem,0 USD,in stock,rheem,,"RA14AY24AJ1NA, R921T0403A17M4SNAS, RCFY2417STANMC",new,,,True,rheem,False,,,GTIN
S-GPHH54231,Solace 3.5 Ton 15.2 SEER2 Packaged Heat Pump - S-GPHH54231,Solace,0 USD,in stock,solace,,S-GPHH54231,new,,,True,solace,False,,,GTIN
GPCH34831,Goodman 4 Ton 13.4 SEER2 Packaged Air Conditioner - GPCH34831,Goodman,0 USD,in stock,goodman 1,,GPCH34831,new,,,True,goodman,False,,,GTIN
"S-GLZS5BA3010,S-GR9S920603BNA,S-CHPTA3026B3",SOLACE 2.5 Ton 15.2 SEER2 R-32 92% AFUE Dual Fuel System (Horizontal Coil),Solace,0 USD,in stock,solace,,"S-GLZS5BA3010,S-GR9S920603BNA,S-CHPTA3026B3",new,,,True,solace,True,GR9S,Goodman GR9S Gas Furnace,GTIN
15489689991553436268,"SOLACE 2 Ton 16.2 SEER2 R-32 80% AFUE 60,000 BTU Gas Furnace Air Conditioning System (Upflow Coil)",Solace,0 USD,in stock,,,,new,,,True,solace,False,,,"GTIN, MPN"
AWST36LU1305A,Goodman AWST36LU1305A Wall-Mount Air Handler,Goodman,0 USD,in stock,goodman 1,,AWST36LU1305A,new,,,True,goodman,False,,,GTIN
"RA16AY24AJ2NA, R801V0503A14UHSCAP, RCFY2414STAAMC","Rheem 2.0 Ton AC System 16 SEER2 with 50,000 BTU 80% AFUE Furnace - R-454B",Rheem,0 USD,in stock,rheem,,"RA16AY24AJ2NA, R801V0503A14UHSCAP, RCFY2414STAAMC",new,,,True,rheem,False,,,GTIN
"GLXT7CA2410, CAPTA2422B3, GRVT800603BN",GOODMAN 2 Ton 17.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil),Goodman,0 USD,in stock,goodman 1,,"GLXT7CA2410, CAPTA2422B3, GRVT800603BN",new,,,True,goodman,False,,,GTIN
"S-GLXS5BA6010,S-AMST60DU13",SOLACE 5 Ton 15.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler,Solace,0 USD,in stock,solace,,"S-GLXS5BA6010,S-AMST60DU13",new,,,True,solace,False,,,GTIN
"RA14AY36AJ1NA, R801T0754A17UHSNAS, RCFY3617STANMC","Rheem 3.0 Ton AC System 14.3 SEER2 with 75,000 BTU 80% AFUE Furnace - R-454B",Rheem,0 USD,in stock,rheem,,"RA14AY36AJ1NA, R801T0754A17UHSNAS, RCFY3617STANMC",new,,,True,rheem,False,,,GTIN
"S-GLXT7CA4810,S-CHPTA6030D3,S-GRVT960804CN","SOLACE 4 Ton 17.2 SEER2 R-32 96% AFUE 80,000 BTU Gas Furnace Air Conditioning System (Horizontal Coil)",Solace,0 USD,in stock,solace,,"S-GLXT7CA4810, S-CHPTA6030D3, S-GRVT960804CN",new,,,True,solace,False,,,GTIN
RH2VY3617STACNJ,RHEEM RH2VY3617STACNJ - 3.0 Ton Variable Speed Air Handler,Rheem,0 USD,in stock,rheem > air handlers,,RH2VY3617STACNJ,new,,,True,rheem,False,,,GTIN
"S-GLXS5BA3010,S-GR9S800603ANA,S-CAPTA3022A3",SOLACE 2.5 Ton 15.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil),Solace,0 USD,in stock,solace,,"S-GLXS5BA3010,S-GR9S800603ANA,S-CAPTA3022A3",new,,,True,solace,True,GR9S,Goodman GR9S Gas Furnace,GTIN
7545974179825522174,GOODMAN 4 Ton 13.4 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),Goodman,0 USD,in stock,,,,new,,,True,goodman,False,,,"GTIN, MPN"
10336455443292083584,GOODMAN 4 Ton 13.4 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil),Goodman,0 USD,in stock,,,,new,,,True,goodman,False,,,"GTIN, MPN"
"GLXS5BA2410, AMST24BU13",GOODMAN 2 Ton 15.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler,Goodman,0 USD,in stock,goodman 1,,"GLXS5BA2410, AMST24BU13, HKTSN05X1",new,,,True,goodman,False,,,GTIN
"RA15AY48AJ1NA, R921T1005A21M4SNAS, RCFY4821STANMC",Rheem 4.0 Ton 15.0 SEER2 AC & 92% AFUE Gas Furnace System,Rheem,0 USD,in stock,rheem,,"RA15AY48AJ1NA, R921T1005A21M4SNAS, RCFY4821STANMC",new,,,True,rheem,False,,,GTIN
3980938152083531104,GOODMAN 3.0 Ton 16.2 SEER2 R-32 80% AFUE Variable-Speed Inverter Air Conditioner System (Upflow Coil),Goodman,0 USD,in stock,,,,new,,,True,goodman,False,,,"GTIN, MPN"
"GLXT7CA4810, CAPTA6030C3, GRVT800804CN",GOODMAN 4 Ton 17.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil),Goodman,0 USD,in stock,goodman 1,,"GLXT7CA4810, CAPTA6030C3, GRVT800804CN",new,,,True,goodman,False,,,GTIN
RP15AY18AJ2NA,RHEEM 1.5 Ton 15.2 SEER2 Two-Stage Heat Pump,Rheem,0 USD,in stock,rheem,,RP15AY18AJ2NA,new,,,True,rheem,False,,,GTIN
S-GPCH32431,Solace 2 Ton 13.4 SEER2 Packaged Air Conditioner - S-GPCH32431,Solace,0 USD,in stock,solace,,S-GPCH32431,new,,,True,solace,False,,,GTIN
"S-GLXS4BA3610,S-GR9S800604BNA,S-CAPTA3626B3",SOLACE 3 Ton 14.3 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil),Solace,0 USD,in stock,solace > split gas systems > 3 ton,,"S-GLXS4BA3610,S-GR9S800604BNA,S-CAPTA3626B3",new,,,True,solace,True,GR9S,Goodman GR9S Gas Furnace,GTIN
GLXS3BN1810,Goodman GLXS3BN1810 1.5 Ton R-32 Air Conditioner,Goodman,0 USD,in stock,goodman 1,,GLXS3BN1810,new,,,True,goodman,False,,,GTIN
"GZV7SA6010, AHVE60DP1300, GTST-CW-WH-A",GOODMAN 5 Ton 17.5 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,Goodman,0 USD,in stock,goodman 1,,"GZV7SA6010, AHVE60DP1300, HKTSN10X1, GTST-CW-WH-A",new,,,True,goodman,False,,,GTIN
GLXS4MA1810,Goodman 1.5 Ton Air Conditioner 14.3 SEER2 Single-Stage R-32 - GLXS4MA1810,Goodman,0 USD,in stock,goodman 1,,GLXS4MA1810,new,,,True,goodman,False,,,GTIN
"S-GLZS4BA4810,S-GR9S800804CNA,S-CAPTA6030C3",SOLACE 4 Ton 14.3 SEER2 R-32 80% AFUE Dual Fuel System (Upflow Coil),Solace,0 USD,in stock,goodman 1,,"S-GLZS4BA4810,S-GR9S800804CNA,S-CAPTA6030C3",new,,,True,solace,True,GR9S,Goodman GR9S Gas Furnace,GTIN
"S-GLZS4BA4810,S-GR9S920804CNA,S-CHPTA4830C3",SOLACE 4 Ton 14.3 SEER2 R-32 92% AFUE Dual Fuel System (Horizontal Coil),Solace,0 USD,in stock,goodman > dual fuel systems,,"S-GLZS4BA4810,S-GR9S920804CNA,S-CHPTA4830C3",new,,,True,solace,True,GR9S,Goodman GR9S Gas Furnace,GTIN
"RXC18AXVJU, FTXC18AXVJU",Daikin ENTRA 18 SEER2 18K BTU Heat Pump and 18K BTU Hi-Wall Fan Coil,Daikin,0 USD,in stock,daikin,,"RXC18AXVJU, FTXC18AXVJU",new,,,True,daikin,False,,,GTIN
S-GZV7SA4810,Solace 4 Ton 17.5 SEER2 R-32 Heat Pump - S-GZV7SA4810,Solace,0 USD,in stock,solace,,S-GZV7SA4810,new,,,True,solace,False,,,GTIN
GPGM33004031,Goodman 2.5 Ton 13.4 SEER2 Packaged Gas/Electric - GPGM33004031,Goodman,0 USD,in stock,goodman 1,,GPGM33004031,new,,,True,goodman,False,,,GTIN
"RP14AY60AJ2NA, RH2TY6024STANNJ, WRX10021",Rheem R-454B 5.0 Ton 14.3 SEER2 Complete Heat Pump System 10kW,Rheem,0 USD,in stock,rheem,,"RP14AY60AJ2NA, RH2TY6024STANNJ, WRX10021",new,,,True,rheem,True,RP14,Rheem RP14 Heat Pump,GTIN
S-HKTSD15XA,Solace 15kW Electric Heat Kit - S-HKTSD15XA,Solace,0 USD,in stock,solace,,S-HKTSD15XA,new,,,True,solace,False,,,GTIN
"S-GLXS5BA4810,S-GR9S800804CNA,S-CAPTA6030C3",SOLACE 4 Ton 15.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil),Solace,0 USD,in stock,solace,,"S-GLXS5BA4810,S-GR9S800804CNA,S-CAPTA6030C3",new,,,True,solace,True,GR9S,Goodman GR9S Gas Furnace,GTIN
15069386091597494198,"SOLACE 3 Ton 16.2 SEER2 R-32 80% AFUE 60,000 BTU Gas Furnace Air Conditioning System (Upflow Coil)",Solace,0 USD,in stock,,,,new,,,True,solace,False,,,"GTIN, MPN"
520KIT,Goodman Single-Stage Multi-Speed Gas Furnace 520KIT,UEI,0 USD,in stock,tools,,520KIT,new,,,True,goodman,False,,,GTIN
S-AWST36LU1308A,Solace 3 Ton R-32 Wall-Mount Air Handler - S-AWST36LU1308A,Solace,0 USD,in stock,solace,,S-AWST36LU1308A,new,,,True,solace,False,,,GTIN
1768190916509096490,"SOLACE 3.5 Ton 17.5 SEER2 R-32 96% AFUE 80,000 BTU Dual Fuel System (Horizontal Coil)",Solace,0 USD,in stock,,,,new,,,True,solace,False,,,"GTIN, MPN"
"S-GLZS5BA4810,S-GR9S800804CNA,S-CAPTA6030C3",SOLACE 4 Ton 15.2 SEER2 R-32 80% AFUE Dual Fuel System (Upflow Coil),Solace,0 USD,in stock,solace,,"S-GLZS5BA4810,S-GR9S800804CNA,S-CAPTA6030C3",new,,,True,solace,True,GR9S,Goodman GR9S Gas Furnace,GTIN
S-GRVT800805CN,"Solace 80,000 BTU 80% AFUE Gas Furnace - S-GRVT800805CN",Solace,0 USD,in stock,solace,,S-GRVT800805CN,new,,,True,solace,False,,,GTIN
GXV6SS4810,Goodman 4 Ton R-32 Air Conditioner Condenser - GXV6SS4810,Goodman,0 USD,in stock,goodman 1,,GXV6SS4810,new,,,True,goodman,False,,,GTIN
R962V0703A17M4SCAP,"RHEEM R962V0703A17M4SCAP - 70,000 BTU 96% AFUE Two-Stage Furnace",Rheem,0 USD,in stock,rheem,,R962V0703A17M4SCAP,new,,,True,rheem,False,,,GTIN
"RA14AY24AJ1NA, RH2TY2417STANNJ, WRX05021",Rheem 2.0 Ton AC System 14.3 SEER2 with Air Handler & 5kW Heat Kit - R-454B,Rheem,0 USD,in stock,rheem,,"RA14AY24AJ1NA, RH2TY2417STANNJ, WRX05021",new,,,True,rheem,False,,,GTIN
"RP15AY60AJ2NA, R801T1255A24UHSNAS, RCFY6024STANMC",Rheem 5.0 Ton Dual Fuel System - 15.2 SEER2 Heat Pump & 80% AFUE Furnace,Rheem,0 USD,in stock,rheem,,"RP15AY60AJ2NA, R801T1255A24UHSNAS, RCFY6024STANMC",new,,,True,rheem,False,,,GTIN
S-CHPEA4830C3,Solace 4 Ton R-32 Horizontal Evaporator Coil - S-CHPEA4830C3,Solace,0 USD,in stock,solace,,S-CHPEA4830C3,new,,,True,solace,False,,,GTIN
"GXV6SS3010, AHVE36CP1300, HKTSN08X1, GTST-CW-WH-A",GOODMAN 2.5 Ton 16.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler,Goodman,0 USD,in stock,goodman 1,,"GXV6SS3010, AHVE36CP1300, HKTSN08X1, GTST-CW-WH-A",new,,,True,goodman,False,,,GTIN
S-GLZT7CA4810,Solace 4 Ton 17.2 SEER2 R-32 Heat Pump - S-GLZT7CA4810,Solace,0 USD,in stock,solace,,S-GLZT7CA4810,new,,,True,solace,False,,,GTIN
1430861367570032913,"SOLACE 2 Ton 16.2 SEER2 R-32 96% AFUE 40,000 BTU Gas Furnace Air Conditioning System (Upflow Coil)",Solace,0 USD,in stock,,,,new,,,True,solace,False,,,"GTIN, MPN"
12828488686494963841,Goodman GLXS4BA2410 2 Ton R-32 Air Conditioner,Goodman,0 USD,in stock,,,,new,,,True,goodman,False,,,"GTIN, MPN"
"RP14AY48AJ2NA, R921T1005A21M4SNAS, RCFY4821STANMC","Rheem 4.0 Ton Heat Pump System 14.3 SEER2 with 100,000 BTU 92% AFUE Furnace - R-454B",Rheem,0 USD,in stock,rheem,,"RP14AY48AJ2NA, R921T1005A21M4SNAS, RCFY4821STANMC",new,,,True,rheem,True,RP14,Rheem RP14 Heat Pump,GTIN
"GLXS3BN3610, AMST36BU13",GOODMAN 3 Ton 13.4 SEER2 R-32 Air Conditioning System with Multi-Position Air Handler,Goodman,0 USD,in stock,goodman 1,,"GLXS3BN3610, AMST36BU13, HKTSN08X1",new,,,True,goodman,False,,,GTIN
GLZS4MA3610,Goodman 3.0 Ton Heat Pump 14.3 SEER2 7.8 HSPF2 Single-Stage R-32 - GLZS4MA3610,Goodman,0 USD,in stock,goodman 1,,GLZS4MA3610,new,,,True,goodman,False,,,GTIN
"RXQ12ASBU9, FTXQ12ASBU9",Daikin OTERRA 18 SEER2 12K BTU Heat Pump R-32 and 12K BTU Hi-Wall Fan Coil R-32,Daikin,0 USD,in stock,daikin,,"RXQ12ASBU9, FTXQ12ASBU9",new,,,True,daikin,False,,,GTIN
7613076351393631767,"SOLACE 5 Ton 16.2 SEER2 R-32 80% AFUE 80,000 BTU Gas Furnace Air Conditioning System (Upflow Coil)",Solace,0 USD,in stock,,,,new,,,True,solace,False,,,"GTIN, MPN"
"RA14AY48AJ1NA, R801T1005A21UHSNAS, RCFY4821STANMC","Rheem 4.0 Ton AC System 14.3 SEER2 with 100,000 BTU 80% AFUE Furnace - R-454B",Rheem,0 USD,in stock,rheem,,"RA14AY48AJ1NA, R801T1005A21UHSNAS, RCFY4821STANMC",new,,,True,rheem,False,,,GTIN
"S-GLXS5BA6010,S-GR9S801005CNA,S-CAPTA6030C3",SOLACE 5 Ton 15.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil),Solace,0 USD,in stock,solace,,"S-GLXS5BA6010,S-GR9S801005CNA,S-CAPTA6030C3",new,,,True,solace,True,GR9S,Goodman GR9S Gas Furnace,GTIN
GPGM33608031,Goodman 3 Ton 13.4 SEER2 Packaged Gas/Electric - GPGM33608031,Goodman,0 USD,in stock,goodman 1,,GPGM33608031,new,,,True,goodman,False,,,GTIN
"GLXS4BA6010, GR9S801005CNA, CAPTA6030C3","Goodman 5.0 Ton AC System 14.3 SEER2 with 100,000 BTU 80% AFUE Furnace - R-32",Goodman,0 USD,in stock,goodman 1,,"GLXS4BA6010, GM9S801005CNA, CAPTA6030C3",new,,,True,goodman,True,GR9S,Goodman GR9S Gas Furnace,GTIN
"RP15AY24AJ2NA, RH2TY2417STANNJ, WRX05021",Rheem R-454B 2.0 Ton 15.2 SEER2 Complete Heat Pump System 5kW,Rheem,0 USD,in stock,rheem,,"RP15AY24AJ2NA, RH2TY2417STANNJ, WRX05021",new,,,True,rheem,False,,,GTIN
1359325575095021592,Goodman GLXS3BN2410 2 Ton R-32 Air Conditioner,Goodman,0 USD,in stock,,,,new,,,True,goodman,False,,,"GTIN, MPN"
1153981467126659407,GOODMAN 3.5 Ton 16.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil),Goodman,0 USD,in stock,,,,new,,,True,goodman,False,,,"GTIN, MPN"
CAPTA3022A3,Goodman CAPTA3022A3 2 - 2½ Ton R-32 Evaporator Coil,Goodman,0 USD,in stock,goodman 1,,CAPTA3022A3,new,,,True,goodman,False,,,GTIN
S-GR9S921005CN,Solace 92% AFUE Gas Furnace - S-GR9S921005CN,Solace,0 USD,in stock,solace > furnaces > 100k btu,,S-GR9S921005CN,new,,,True,solace,True,GR9S,Goodman GR9S Gas Furnace,GTIN
S-GPHM53031,Solace 2.5 Ton 15.2 SEER2 Packaged Air Conditioner - S-GPHM53031,Solace,0 USD,in stock,solace,,S-GPHM53031,new,,,True,solace,False,,,GTIN
GPGM34208031,Goodman 3.5 Ton 13.4 SEER2 Packaged Gas/Electric - GPGM34208031,Goodman,0 USD,in stock,goodman 1,,GPGM34208031,new,,,True,goodman,False,,,GTIN
"GLZS5BA4210, GR9S800804CNA, CHPTA4230C3",GOODMAN 3.5 Ton 15.2 SEER2 R-32 80% AFUE Dual Fuel System (Horizontal Coil),Goodman,0 USD,in stock,goodman 1,,"GLZS5BA4210, GR9S800804CNA, CHPTA4230C3",new,,,True,goodman,True,GR9S,Goodman GR9S Gas Furnace,GTIN
"RA15AY60AJ1NA, R801T1255A24UHSNAS, RCFY6024STANMC",Rheem 5.0 Ton 15.0 SEER2 AC & 80% AFUE Gas Furnace System,Rheem,0 USD,in stock,rheem,,"RA15AY60AJ1NA, R801T1255A24UHSNAS, RCFY6024STANMC",new,,,True,rheem,False,,,GTIN
S-GRVT961005CN,"Solace 100,000 BTU 96% AFUE Gas Furnace - S-GRVT961005CN",Solace,0 USD,in stock,solace,,S-GRVT961005CN,new,,,True,solace,False,,,GTIN
7762047851210346470,"SOLACE 2.5 Ton 16.2 SEER2 R-32 96% AFUE 60,000 BTU Gas Furnace Air Conditioning System (Upflow Coil)",Solace,0 USD,in stock,,,,new,,,True,solace,False,,,"GTIN, MPN"
"RA14AY60AJ1NA, R801T1255A24UHSNAS, RCFY6024STANMC",Rheem 5.0 Ton 14.0 SEER2 AC & 80% AFUE Gas Furnace System,Rheem,0 USD,in stock,rheem,,"RA14AY60AJ1NA, R801T1255A24UHSNAS, RCFY6024STANMC",new,,,True,rheem,False,,,GTIN
S-GPGM36008031,Solace 5 Ton 13.4 SEER2 Packaged Gas/Electric - S-GPGM36008031,Solace,0 USD,in stock,solace,,S-GPGM36008031,new,,,True,solace,False,,,GTIN
"S-GZV6SA3610,S-AHVE36CP1300,S-GTST-CW-WH-A",SOLACE 3 Ton 16.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,Solace,0 USD,in stock,solace,,"S-GZV6SA3610, S-AHVE36CP1300, S-GTST-CW-WH-A",new,,,True,solace,False,,,GTIN
"S-GLZS4BA4210,S-AMST42CU13",SOLACE 3.5 Ton 14.3 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,Solace,0 USD,in stock,solace > split heat pump systems > 3 5 ton,,"S-GLZS4BA4210,S-AMST42CU13",new,,,True,solace,False,,,GTIN
1740275124429827671,"SOLACE 3.5 Ton 17.5 SEER2 R-32 96% AFUE 80,000 BTU Dual Fuel System (Upflow Coil)",Solace,0 USD,in stock,,,,new,,,True,solace,False,,,"GTIN, MPN"
"RA16AY24AJ2NA, RH2VY2417STACNJ, WRX05021","Rheem 2.0 Ton 16.0 SEER2 AC, Air Handler & 5kW Heat Kit System",Rheem,0 USD,in stock,rheem,,"RA16AY24AJ2NA, RH2VY2417STACNJ, WRX05021",new,,,True,rheem,False,,,GTIN
10586520919064783542,GOODMAN 3.5 Ton 16.2 SEER2 R-32 96% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),Goodman,0 USD,in stock,,,,new,,,True,goodman,False,,,"GTIN, MPN"
"GLZS5BA2410, GR9S800403ANA, CHPTA2426B3",GOODMAN 2 Ton 15.2 SEER2 R-32 80% AFUE Dual Fuel System (Horizontal Coil),Goodman,0 USD,in stock,goodman 1,,"GLZS5BA2410, GR9S800403ANA, CHPTA2426B3",new,,,True,goodman,True,GR9S,Goodman GR9S Gas Furnace,GTIN
"GLZS4BA1810, GR9S800403ANA, CHPTA2426B3",GOODMAN 1.5 Ton 14.3 SEER2 R-32 80% AFUE Dual Fuel Heat Pump System (Horizontal Coil),Goodman,0 USD,in stock,goodman 1,,"GLZS4BA1810, GR9S800403ANA, CHPTA2426B3",new,,,True,goodman,True,GR9S,Goodman GR9S Gas Furnace,GTIN
"GLZS4BA1810, AMST24BU13",GOODMAN 1.5 Ton 14.3 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,Goodman,0 USD,in stock,goodman 1,,"GSZB402410A, AMST24BU14",new,,,True,goodman,False,,,GTIN
"S-GLZS4BA3010,S-GR9S920603BNA,S-CHPTA3026B3",SOLACE 2.5 Ton 14.3 SEER2 R-32 92% AFUE Dual Fuel System (Horizontal Coil),Solace,0 USD,in stock,goodman 1,,"S-GLZS4BA3010,S-GR9S920603BNA,S-CHPTA3026B3",new,,,True,solace,True,GR9S,Goodman GR9S Gas Furnace,GTIN
S-GR9S920803BN,Solace 92% AFUE Gas Furnace - S-GR9S920803BN,Solace,0 USD,in stock,solace > furnaces > 80k btu,,S-GR9S920803BN,new,,,True,solace,True,GR9S,Goodman GR9S Gas Furnace,GTIN
GTST-CW-WH-A,GOODMAN SMART CONTROLLER – GTST-CW-WH-A,Goodman,0 USD,in stock,goodman 1,,GTST-CW-WH-A,new,,,True,goodman,False,,,GTIN
